"","ID","module_label","module_color"
"44354","TraesCS5A02G505500","ME101","paleturquoise4"
"44355","TraesCS5A02G505700","ME39","antiquewhite4"
"44356","TraesCS5A02G505800","ME149","brown"
"44357","TraesCS5A02G505900","ME53","green3"
"44358","TraesCS5A02G506500","ME55","plum2"
"44359","TraesCS5A02G506600","ME45","cyan"
"44360","TraesCS5A02G506900","ME14","antiquewhite4"
"44361","TraesCS5A02G507400","ME107","lightpink4"
"44362","TraesCS5A02G507500","ME162","lightblue4"
"44363","TraesCS5A02G507700","ME17","brown"
"44364","TraesCS5A02G507800","ME78","orange"
"44365","TraesCS5A02G507900","ME13","lightcyan1"
"44366","TraesCS5A02G508000","ME43","lightcyan1"
"44367","TraesCS5A02G508100","ME48","royalblue3"
"44368","TraesCS5A02G508500","ME129","darkred"
"44369","TraesCS5A02G508700","ME25","brown"
"44370","TraesCS5A02G508800","ME37","lightsteelblue"
"44371","TraesCS5A02G508900","ME65","ivory"
"44372","TraesCS5A02G509000","ME12","chocolate2"
"44373","TraesCS5A02G509100","ME77","mediumpurple1"
"44374","TraesCS5A02G509200","ME1","antiquewhite4"
"44375","TraesCS5A02G509400","ME82","lightsteelblue1"
"44376","TraesCS5A02G509600","ME20","blue2"
"44377","TraesCS5A02G509700","ME150","antiquewhite4"
"44378","TraesCS5A02G509800","ME50","antiquewhite4"
"44379","TraesCS5A02G510000","ME68","ivory"
"44380","TraesCS5A02G510100","ME97","brown"
"44381","TraesCS5A02G510200","ME163","ivory"
"44382","TraesCS5A02G510300","ME31","brown"
"44383","TraesCS5A02G510400","ME119","darkorange2"
"44384","TraesCS5A02G510500","ME27","antiquewhite4"
"44385","TraesCS5A02G510600","ME167","antiquewhite4"
"44386","TraesCS5A02G510900","ME100","antiquewhite4"
"44387","TraesCS5A02G511100","ME139","brown"
"44388","TraesCS5A02G511200","ME96","antiquewhite1"
"44389","TraesCS5A02G511300","ME103","antiquewhite1"
"44390","TraesCS5A02G511400","ME122","paleturquoise"
"44391","TraesCS5A02G511500","ME32","brown"
"44392","TraesCS5A02G511600","ME91","lightsteelblue1"
"44393","TraesCS5A02G512000","ME140","brown"
"44394","TraesCS5A02G512100","ME165","lightpink2"
"44395","TraesCS5A02G512300","ME81","brown"
"44396","TraesCS5A02G512400","ME121","paleturquoise"
"44397","TraesCS5A02G512500","ME42","antiquewhite4"
"44398","TraesCS5A02G512600","ME125","brown"
"44399","TraesCS5A02G512700","ME19","brown"
"44400","TraesCS5A02G512800","ME111","antiquewhite4"
"44401","TraesCS5A02G513000","ME15","brown"
"44402","TraesCS5A02G513200","ME133","darkred"
"44403","TraesCS5A02G513300","ME177","antiquewhite4"
"44404","TraesCS5A02G513400","ME47","lightpink2"
"44405","TraesCS5A02G513500","ME28","antiquewhite4"
"44406","TraesCS5A02G513600","ME156","salmon"
"44407","TraesCS5A02G513700","ME51","lightpink2"
"44408","TraesCS5A02G513900","ME113","cyan"
"44409","TraesCS5A02G514000","ME49","darkviolet"
"44410","TraesCS5A02G514100","ME69","cyan"
"44411","TraesCS5A02G514200","ME76","antiquewhite4"
"44412","TraesCS5A02G514300","ME58","antiquewhite4"
"44413","TraesCS5A02G514400","ME64","brown"
"44414","TraesCS5A02G514500","ME35","brown"
"44415","TraesCS5A02G514700","ME70","cyan"
"44416","TraesCS5A02G514800","ME29","brown"
"44417","TraesCS5A02G514900","ME157","brown"
"44418","TraesCS5A02G515000","ME21","honeydew1"
"44419","TraesCS5A02G515100","ME73","antiquewhite4"
"44420","TraesCS5A02G515200","ME57","paleturquoise"
"44421","TraesCS5A02G515400","ME181","brown"
"44422","TraesCS5A02G515500","ME34","brown"
"44423","TraesCS5A02G515600","ME56","brown"
"44424","TraesCS5A02G515700","ME179","antiquewhite4"
"44425","TraesCS5A02G515900","ME5","cyan"
"44426","TraesCS5A02G516000","ME120","mediumpurple"
"44427","TraesCS5A02G516100","ME178","lightsteelblue"
"44428","TraesCS5A02G516300","ME90","sienna3"
"44429","TraesCS5A02G516400","ME101","darkred"
"44430","TraesCS5A02G516600","ME39","darkred"
"44431","TraesCS5A02G516800","ME149","antiquewhite4"
"44432","TraesCS5A02G516900","ME53","antiquewhite4"
"44433","TraesCS5A02G517000","ME55","brown"
"44434","TraesCS5A02G517900","ME45","lightpink2"
"44435","TraesCS5A02G518200","ME14","tan"
"44436","TraesCS5A02G518300","ME107","firebrick4"
"44437","TraesCS5A02G518500","ME162","brown"
"44438","TraesCS5A02G518700","ME17","darkred"
"44439","TraesCS5A02G518800","ME78","plum3"
"44440","TraesCS5A02G518900","ME13","brown"
"44441","TraesCS5A02G519200","ME43","darkred"
"44442","TraesCS5A02G519300","ME48","green3"
"44443","TraesCS5A02G519700","ME129","brown"
"44444","TraesCS5A02G519900","ME25","darkorange2"
"44445","TraesCS5A02G520000","ME37","navajowhite4"
"44446","TraesCS5A02G520100","ME65","lightpink2"
"44447","TraesCS5A02G520200","ME12","lightpink2"
"44448","TraesCS5A02G520300","ME77","antiquewhite4"
"44449","TraesCS5A02G520600","ME1","antiquewhite4"
"44450","TraesCS5A02G520700","ME82","firebrick4"
"44451","TraesCS5A02G521200","ME20","orange"
"44452","TraesCS5A02G521300","ME150","skyblue"
"44453","TraesCS5A02G521400","ME50","darkred"
"44454","TraesCS5A02G521500","ME68","brown"
"44455","TraesCS5A02G521700","ME97","antiquewhite4"
"44456","TraesCS5A02G521800","ME163","antiquewhite4"
"44457","TraesCS5A02G522100","ME31","antiquewhite4"
"44458","TraesCS5A02G522200","ME119","lightpink2"
"44459","TraesCS5A02G522300","ME27","magenta1"
"44460","TraesCS5A02G522400","ME167","paleturquoise4"
"44461","TraesCS5A02G522500","ME100","paleturquoise"
"44462","TraesCS5A02G522600","ME139","paleturquoise4"
"44463","TraesCS5A02G522700","ME96","skyblue"
"44464","TraesCS5A02G522900","ME103","darkviolet"
"44465","TraesCS5A02G523000","ME122","royalblue"
"44466","TraesCS5A02G523600","ME32","brown"
"44467","TraesCS5A02G523800","ME91","lightcyan1"
"44468","TraesCS5A02G523900","ME140","brown"
"44469","TraesCS5A02G524000","ME165","lightpink4"
"44470","TraesCS5A02G524100","ME81","darkred"
"44471","TraesCS5A02G524200","ME121","darkred"
"44472","TraesCS5A02G524300","ME42","mistyrose"
"44473","TraesCS5A02G524400","ME125","brown"
"44474","TraesCS5A02G524500","ME19","firebrick4"
"44475","TraesCS5A02G524700","ME111","darkslateblue"
"44476","TraesCS5A02G524800","ME15","antiquewhite4"
"44477","TraesCS5A02G524900","ME133","navajowhite3"
"44478","TraesCS5A02G525000","ME177","darkred"
"44479","TraesCS5A02G525300","ME47","brown"
"44480","TraesCS5A02G525400","ME28","cyan"
"44481","TraesCS5A02G525500","ME156","lightpink2"
"44482","TraesCS5A02G525700","ME51","brown"
"44483","TraesCS5A02G525800","ME113","cyan"
"44484","TraesCS5A02G525900","ME49","antiquewhite4"
"44485","TraesCS5A02G526200","ME69","brown"
"44486","TraesCS5A02G526300","ME76","lightsteelblue1"
"44487","TraesCS5A02G526600","ME58","antiquewhite4"
"44488","TraesCS5A02G527000","ME64","plum2"
"44489","TraesCS5A02G527100","ME35","cyan"
"44490","TraesCS5A02G527300","ME70","darkseagreen"
"44491","TraesCS5A02G527400","ME29","lightpink2"
"44492","TraesCS5A02G527600","ME157","darkred"
"44493","TraesCS5A02G528100","ME21","antiquewhite4"
"44494","TraesCS5A02G528200","ME73","brown"
"44495","TraesCS5A02G528400","ME57","brown"
"44496","TraesCS5A02G528500","ME181","antiquewhite4"
"44497","TraesCS5A02G528600","ME34","grey60"
"44498","TraesCS5A02G528700","ME56","antiquewhite4"
"44499","TraesCS5A02G528900","ME179","palevioletred1"
"44500","TraesCS5A02G529000","ME5","brown"
"44501","TraesCS5A02G529100","ME120","brown"
"44502","TraesCS5A02G529200","ME178","brown"
"44503","TraesCS5A02G529700","ME90","darkolivegreen"
"44504","TraesCS5A02G529800","ME101","darkolivegreen"
"44505","TraesCS5A02G530000","ME39","darkolivegreen"
"44506","TraesCS5A02G530500","ME149","plum2"
"44507","TraesCS5A02G531200","ME53","brown"
"44508","TraesCS5A02G531300","ME55","darkred"
"44509","TraesCS5A02G531400","ME45","orangered3"
"44510","TraesCS5A02G531700","ME14","firebrick2"
"44511","TraesCS5A02G531900","ME107","coral3"
"44512","TraesCS5A02G532500","ME162","darkolivegreen"
"44513","TraesCS5A02G532600","ME17","darkred"
"44514","TraesCS5A02G532700","ME78","brown"
"44515","TraesCS5A02G532800","ME13","darkmagenta"
"44516","TraesCS5A02G533200","ME43","brown"
"44517","TraesCS5A02G533400","ME48","darkseagreen"
"44518","TraesCS5A02G533500","ME129","darkseagreen"
"44519","TraesCS5A02G533600","ME25","orange"
"44520","TraesCS5A02G533700","ME37","darkolivegreen"
"44521","TraesCS5A02G533800","ME65","darkseagreen"
"44522","TraesCS5A02G533900","ME12","darkseagreen"
"44523","TraesCS5A02G534200","ME77","brown"
"44524","TraesCS5A02G534300","ME1","pink4"
"44525","TraesCS5A02G534500","ME82","deeppink"
"44526","TraesCS5A02G534600","ME20","darkseagreen"
"44527","TraesCS5A02G534800","ME150","darkseagreen"
"44528","TraesCS5A02G534900","ME50","brown"
"44529","TraesCS5A02G535000","ME68","lightsteelblue"
"44530","TraesCS5A02G535200","ME97","darkmagenta"
"44531","TraesCS5A02G535300","ME163","darkred"
"44532","TraesCS5A02G535500","ME31","brown"
"44533","TraesCS5A02G535600","ME119","green3"
"44534","TraesCS5A02G536000","ME27","darkseagreen"
"44535","TraesCS5A02G536100","ME167","aliceblue"
"44536","TraesCS5A02G536700","ME100","lightsteelblue"
"44537","TraesCS5A02G536800","ME139","antiquewhite4"
"44538","TraesCS5A02G536900","ME96","plum3"
"44539","TraesCS5A02G537000","ME103","salmon"
"44540","TraesCS5A02G537300","ME122","firebrick2"
"44541","TraesCS5A02G537400","ME32","brown3"
"44542","TraesCS5A02G537500","ME91","lightsteelblue1"
"44543","TraesCS5A02G537600","ME140","darkred"
"44544","TraesCS5A02G538000","ME165","orangered4"
"44545","TraesCS5A02G538100","ME81","antiquewhite4"
"44546","TraesCS5A02G538200","ME121","antiquewhite4"
"44547","TraesCS5A02G538400","ME42","antiquewhite4"
"44548","TraesCS5A02G538500","ME125","antiquewhite4"
"44549","TraesCS5A02G538700","ME19","brown"
"44550","TraesCS5A02G539400","ME111","brown"
"44551","TraesCS5A02G539500","ME15","antiquewhite4"
"44552","TraesCS5A02G539600","ME133","darkolivegreen2"
"44553","TraesCS5A02G539700","ME177","darkseagreen"
"44554","TraesCS5A02G539800","ME47","pink4"
"44555","TraesCS5A02G539900","ME28","darkred"
"44556","TraesCS5A02G540000","ME156","indianred1"
"44557","TraesCS5A02G540100","ME51","darkred"
"44558","TraesCS5A02G540300","ME113","darkolivegreen"
"44559","TraesCS5A02G540400","ME49","antiquewhite4"
"44560","TraesCS5A02G540500","ME69","sienna3"
"44561","TraesCS5A02G540700","ME76","plum3"
"44562","TraesCS5A02G540800","ME58","brown"
"44563","TraesCS5A02G540900","ME64","darkred"
"44564","TraesCS5A02G541000","ME35","brown"
"44565","TraesCS5A02G541200","ME70","darkslateblue"
"44566","TraesCS5A02G541400","ME29","darkred"
"44567","TraesCS5A02G541500","ME157","darkred"
"44568","TraesCS5A02G541600","ME21","darkred"
"44569","TraesCS5A02G541900","ME73","paleturquoise"
"44570","TraesCS5A02G542000","ME57","antiquewhite4"
"44571","TraesCS5A02G542200","ME181","darkseagreen"
"44572","TraesCS5A02G542300","ME34","darkseagreen"
"44573","TraesCS5A02G542400","ME56","darkred"
"44574","TraesCS5A02G542500","ME179","brown"
"44575","TraesCS5A02G542600","ME5","darkred"
"44576","TraesCS5A02G542700","ME120","orangered3"
"44577","TraesCS5A02G542900","ME178","orangered4"
"44578","TraesCS5A02G543000","ME90","antiquewhite4"
"44579","TraesCS5A02G543200","ME101","firebrick4"
"44580","TraesCS5A02G543300","ME39","green4"
"44581","TraesCS5A02G543400","ME149","deeppink"
"44582","TraesCS5A02G543500","ME53","orangered3"
"44583","TraesCS5A02G544800","ME55","brown"
"44584","TraesCS5A02G544900","ME45","antiquewhite4"
"44585","TraesCS5A02G545100","ME14","antiquewhite4"
"44586","TraesCS5A02G545200","ME107","maroon"
"44587","TraesCS5A02G545500","ME162","brown"
"44588","TraesCS5A02G545600","ME17","tan"
"44589","TraesCS5A02G545700","ME78","antiquewhite4"
"44590","TraesCS5A02G545800","ME13","darkred"
"44591","TraesCS5A02G545900","ME43","antiquewhite4"
"44592","TraesCS5A02G546000","ME48","darkred"
"44593","TraesCS5A02G546100","ME129","antiquewhite4"
"44594","TraesCS5A02G546300","ME25","darkred"
"44595","TraesCS5A02G546500","ME37","antiquewhite4"
"44596","TraesCS5A02G546600","ME65","deeppink"
"44597","TraesCS5A02G546700","ME12","orange"
"44598","TraesCS5A02G546900","ME77","maroon"
"44599","TraesCS5A02G547000","ME1","blue3"
"44600","TraesCS5A02G547300","ME82","brown"
"44601","TraesCS5A02G547500","ME20","antiquewhite4"
"44602","TraesCS5A02G547600","ME150","antiquewhite4"
"44603","TraesCS5A02G547700","ME50","antiquewhite4"
"44604","TraesCS5A02G547800","ME68","brown"
"44605","TraesCS5A02G548000","ME97","brown"
"44606","TraesCS5A02G548400","ME163","blue2"
"44607","TraesCS5A02G548500","ME31","honeydew1"
"44608","TraesCS5A02G548700","ME119","lightsteelblue"
"44609","TraesCS5A02G548800","ME27","antiquewhite4"
"44610","TraesCS5A02G549100","ME167","magenta4"
"44611","TraesCS5A02G549400","ME100","coral3"
"44612","TraesCS5A02G549700","ME139","darkred"
"44613","TraesCS5A02G550100","ME96","firebrick4"
"44614","TraesCS5A02G550700","ME103","antiquewhite1"
"44615","TraesCS5A02G550800","ME122","darkviolet"
"44616","TraesCS5A02G550900","ME32","mediumpurple"
"44617","TraesCS5A02G551000","ME91","brown"
"44618","TraesCS5A02G551100","ME140","darkviolet"
"44619","TraesCS5A02G551300","ME165","antiquewhite4"
"44620","TraesCS5A02G551500","ME81","salmon"
"44621","TraesCS5A02G552200","ME121","brown"
"44622","TraesCS5A02G552300","ME42","honeydew1"
"44623","TraesCS5A02G552600","ME125","navajowhite4"
"44624","TraesCS5A02G552700","ME19","darkviolet"
"44625","TraesCS5A02G552800","ME111","navajowhite3"
"44626","TraesCS5A02G553700","ME15","darkviolet"
"44627","TraesCS5A02G553900","ME133","lightpink4"
"44628","TraesCS5A02G554100","ME177","orange"
"44629","TraesCS5A02G554300","ME47","royalblue"
"44630","TraesCS5A02G554600","ME28","lightsteelblue"
"44631","TraesCS5A02G554700","ME156","darkviolet"
"44632","TraesCS5A02G555100","ME51","ivory"
"44633","TraesCS5A02G555600","ME113","orange"
"44634","TraesCS5A02G555700","ME49","orange"
"44635","TraesCS5A02G555800","ME69","antiquewhite4"
"44636","TraesCS5A02G556100","ME76","antiquewhite4"
"44637","TraesCS5A02G556200","ME58","brown"
"44638","TraesCS5A02G556400","ME64","darkviolet"
"44639","TraesCS5A02G556500","ME35","darkviolet"
"44640","TraesCS5A02G556600","ME70","deeppink"
"44641","TraesCS5A02G556700","ME29","deeppink"
"44642","TraesCS5A02G556800","ME157","antiquewhite4"
"44643","TraesCS5A02G557100","ME21","honeydew1"
"44644","TraesCS5A02G557300","ME73","darkred"
"44645","TraesCS5A02G557400","ME57","darkviolet"
"44646","TraesCS5A02G557500","ME181","brown"
"44647","TraesCS5A02G557700","ME34","salmon"
"44648","TraesCS5A02G558000","ME56","palevioletred1"
"44649","TraesCS5A02G558100","ME179","brown"
"44650","TraesCS5A02G558200","ME5","orangered3"
"44651","TraesCS5A02G558600","ME120","brown"
"44652","TraesCS5A02G558800","ME178","mediumpurple"
"44653","TraesCS5B02G000100","ME90","salmon"
"44654","TraesCS5B02G000300","ME101","aliceblue"
"44655","TraesCS5B02G000400","ME39","plum2"
"44656","TraesCS5B02G000500","ME149","lightblue4"
"44657","TraesCS5B02G000600","ME53","tan"
"44658","TraesCS5B02G000800","ME55","antiquewhite4"
"44659","TraesCS5B02G000900","ME45","darkred"
"44660","TraesCS5B02G001000","ME14","brown"
"44661","TraesCS5B02G001100","ME107","salmon"
"44662","TraesCS5B02G001400","ME162","brown"
"44663","TraesCS5B02G001500","ME17","brown"
"44664","TraesCS5B02G001600","ME78","grey60"
"44665","TraesCS5B02G001900","ME13","magenta1"
"44666","TraesCS5B02G002000","ME43","lightpink2"
"44667","TraesCS5B02G002100","ME48","darkred"
"44668","TraesCS5B02G002300","ME129","mediumorchid4"
"44669","TraesCS5B02G002600","ME25","grey60"
"44670","TraesCS5B02G002900","ME37","grey60"
"44671","TraesCS5B02G003000","ME65","firebrick2"
"44672","TraesCS5B02G003200","ME12","grey60"
"44673","TraesCS5B02G003300","ME77","grey60"
"44674","TraesCS5B02G003400","ME1","grey60"
"44675","TraesCS5B02G003500","ME82","green3"
"44676","TraesCS5B02G003600","ME20","grey60"
"44677","TraesCS5B02G003700","ME150","brown"
"44678","TraesCS5B02G003900","ME50","grey60"
"44679","TraesCS5B02G004200","ME68","brown"
"44680","TraesCS5B02G004400","ME97","salmon"
"44681","TraesCS5B02G005000","ME163","brown"
"44682","TraesCS5B02G005100","ME31","brown"
"44683","TraesCS5B02G005300","ME119","grey60"
"44684","TraesCS5B02G005400","ME27","salmon"
"44685","TraesCS5B02G005700","ME167","brown"
"44686","TraesCS5B02G005755","ME100","antiquewhite4"
"44687","TraesCS5B02G006400","ME139","antiquewhite4"
"44688","TraesCS5B02G006500","ME96","skyblue"
"44689","TraesCS5B02G006800","ME103","ivory"
"44690","TraesCS5B02G007500","ME122","orange"
"44691","TraesCS5B02G007600","ME32","antiquewhite4"
"44692","TraesCS5B02G007800","ME91","antiquewhite4"
"44693","TraesCS5B02G007900","ME140","orange"
"44694","TraesCS5B02G008100","ME165","orange"
"44695","TraesCS5B02G008300","ME81","darkslateblue"
"44696","TraesCS5B02G008600","ME121","brown"
"44697","TraesCS5B02G008700","ME42","brown"
"44698","TraesCS5B02G008800","ME125","antiquewhite4"
"44699","TraesCS5B02G008900","ME19","brown"
"44700","TraesCS5B02G009000","ME111","brown"
"44701","TraesCS5B02G009100","ME15","antiquewhite2"
"44702","TraesCS5B02G009200","ME133","firebrick4"
"44703","TraesCS5B02G009300","ME177","darkmagenta"
"44704","TraesCS5B02G009800","ME47","brown"
"44705","TraesCS5B02G010000","ME28","darkred"
"44706","TraesCS5B02G010100","ME156","salmon"
"44707","TraesCS5B02G010400","ME51","lightsteelblue"
"44708","TraesCS5B02G010600","ME113","magenta4"
"44709","TraesCS5B02G010700","ME49","ivory"
"44710","TraesCS5B02G010800","ME69","grey60"
"44711","TraesCS5B02G010900","ME76","antiquewhite4"
"44712","TraesCS5B02G011300","ME58","mediumpurple1"
"44713","TraesCS5B02G011400","ME64","brown"
"44714","TraesCS5B02G012000","ME35","brown"
"44715","TraesCS5B02G012100","ME70","palevioletred1"
"44716","TraesCS5B02G012200","ME29","salmon"
"44717","TraesCS5B02G012300","ME157","salmon"
"44718","TraesCS5B02G012400","ME21","brown"
"44719","TraesCS5B02G012600","ME73","deeppink"
"44720","TraesCS5B02G012700","ME57","coral3"
"44721","TraesCS5B02G012900","ME181","darkolivegreen"
"44722","TraesCS5B02G013000","ME34","brown"
"44723","TraesCS5B02G013100","ME56","brown"
"44724","TraesCS5B02G013200","ME179","firebrick4"
"44725","TraesCS5B02G013300","ME5","chocolate2"
"44726","TraesCS5B02G013400","ME120","brown"
"44727","TraesCS5B02G013600","ME178","mistyrose"
"44728","TraesCS5B02G013700","ME90","brown"
"44729","TraesCS5B02G013800","ME101","antiquewhite4"
"44730","TraesCS5B02G013900","ME39","darkred"
"44731","TraesCS5B02G014000","ME149","mediumorchid4"
"44732","TraesCS5B02G014100","ME53","sienna3"
"44733","TraesCS5B02G014200","ME55","darkred"
"44734","TraesCS5B02G014300","ME45","darkred"
"44735","TraesCS5B02G014400","ME14","plum4"
"44736","TraesCS5B02G014500","ME107","antiquewhite4"
"44737","TraesCS5B02G015100","ME162","brown"
"44738","TraesCS5B02G015200","ME17","lavenderblush3"
"44739","TraesCS5B02G015500","ME78","brown"
"44740","TraesCS5B02G015700","ME13","antiquewhite4"
"44741","TraesCS5B02G015800","ME43","pink3"
"44742","TraesCS5B02G016000","ME48","plum2"
"44743","TraesCS5B02G016100","ME129","pink3"
"44744","TraesCS5B02G016400","ME25","darkseagreen"
"44745","TraesCS5B02G016600","ME37","deeppink"
"44746","TraesCS5B02G016700","ME65","plum3"
"44747","TraesCS5B02G016800","ME12","pink3"
"44748","TraesCS5B02G016900","ME77","green4"
"44749","TraesCS5B02G017000","ME1","antiquewhite4"
"44750","TraesCS5B02G017100","ME82","firebrick4"
"44751","TraesCS5B02G017300","ME20","mistyrose"
"44752","TraesCS5B02G017700","ME150","darkred"
"44753","TraesCS5B02G017800","ME50","brown"
"44754","TraesCS5B02G017900","ME68","pink3"
"44755","TraesCS5B02G018000","ME97","deeppink"
"44756","TraesCS5B02G018500","ME163","pink3"
"44757","TraesCS5B02G018600","ME31","firebrick4"
"44758","TraesCS5B02G018700","ME119","antiquewhite4"
"44759","TraesCS5B02G019300","ME27","orangered4"
"44760","TraesCS5B02G019500","ME167","tan2"
