"seqname","source","feature","start","end","score","strand","frame","attribute","gene_id","description","go_term"
"chr4D","IWGSC_v1.1_201706","gene",20081626,20083884,"59","+",".","ID=TraesCS4D02G044400;previous_id=TraesCS4D01G044400;Name=TraesCS4D02G044400;primconf=HC","TraesCS4D02G044400","","protein transport"
"chr4D","IWGSC_v1.1_201706","gene",20111707,20112033,"32","+",".","ID=TraesCS4D02G044500;previous_id=TraesCS4D01G044500;Name=TraesCS4D02G044500;primconf=HC","TraesCS4D02G044500","",""
"chr4D","IWGSC_v1.1_201706","gene",20405489,20409639,"50","+",".","ID=TraesCS4D02G044600;previous_id=TraesCS4D01G044600;Name=TraesCS4D02G044600;primconf=HC","TraesCS4D02G044600","Pkinase domain-containing protein [Source:UniProtKB/TrEMBL;Acc:I3NM36]","ATP binding; protein kinase activity; protein serine/threonine kinase activity; mRNA cis splicing, via spliceosome; protein phosphorylation; kinase activity; phosphorylation"
"chr4D","IWGSC_v1.1_201706","gene",20431811,20434523,"62","+",".","ID=TraesCS4D02G044700;previous_id=TraesCS4D01G044700;Name=TraesCS4D02G044700;primconf=HC","TraesCS4D02G044700","Homologous-pairing protein 2 homolog [Source:Projected from Arabidopsis thaliana (AT1G13330) UniProtKB/Swiss-Prot;Acc:Q9FX64]","chiasma assembly; nucleus; meiotic cell cycle; cellular component organization"
"chr4D","IWGSC_v1.1_201706","gene",20434742,20435782,"60","-",".","ID=TraesCS4D02G044800;previous_id=TraesCS4D01G044800;Name=TraesCS4D02G044800;primconf=HC","TraesCS4D02G044800","DUF292 domain-containing protein [Source:UniProtKB/TrEMBL;Acc:I3NM34]","protein transport; protein localization"
"chr4D","IWGSC_v1.1_201706","gene",20471925,20478349,"50","-",".","ID=TraesCS4D02G044900;previous_id=TraesCS4D01G044900;Name=TraesCS4D02G044900;primconf=HC","TraesCS4D02G044900","","ATP binding; protein kinase activity; protein serine/threonine kinase activity; mRNA cis splicing, via spliceosome; protein phosphorylation"
"chr4D","IWGSC_v1.1_201706","gene",20535501,20535743,"36","-",".","ID=TraesCS4D02G045100;previous_id=TraesCS4D01G045100;Name=TraesCS4D02G045100;primconf=HC","TraesCS4D02G045100","",""
"chr4D","IWGSC_v1.1_201706","gene",20538853,20540667,"62","-",".","ID=TraesCS4D02G045200;previous_id=TraesCS4D01G045200;Name=TraesCS4D02G045200;primconf=HC","TraesCS4D02G045200","","GO_0016021; membrane"
"chr4D","IWGSC_v1.1_201706","gene",20564256,20566222,"62","-",".","ID=TraesCS4D02G045300;previous_id=TraesCS4D01G045300;Name=TraesCS4D02G045300;primconf=HC","TraesCS4D02G045300","","cytoplasm; nucleus; lipid transfer activity; intermembrane lipid transfer; cytosol; ceramide 1-phosphate binding; ceramide 1-phosphate transfer activity; ceramide transport; ceramide 1-phosphate transport"
"chr4D","IWGSC_v1.1_201706","gene",20897902,20899133,"62","+",".","ID=TraesCS4D02G045400;previous_id=TraesCS4D01G045400;Name=TraesCS4D02G045400;primconf=HC","TraesCS4D02G045400","","calcium ion binding; photosynthesis; photosystem II; photosystem II oxygen evolving complex; extrinsic component of membrane"
"chr4D","IWGSC_v1.1_201706","gene",21138833,21150226,"47","+",".","ID=TraesCS4D02G045500;previous_id=TraesCS4D01G045500;Name=TraesCS4D02G045500;primconf=HC","TraesCS4D02G045500","","ATP binding; protein kinase activity; protein serine/threonine kinase activity; protein phosphorylation"
"chr4D","IWGSC_v1.1_201706","gene",21150731,21152344,"60","-",".","ID=TraesCS4D02G045600;previous_id=TraesCS4D01G045600;Name=TraesCS4D02G045600;primconf=HC","TraesCS4D02G045600","DNA-directed RNA polymerase subunit [Source:UniProtKB/TrEMBL;Acc:W5EQ75]","DNA-templated transcription; nucleic acid binding; zinc ion binding; nucleolus; DNA-directed 5'-3' RNA polymerase activity; mRNA cleavage"
"chr4D","IWGSC_v1.1_201706","gene",21510020,21511515,"61","+",".","ID=TraesCS4D02G045700;previous_id=TraesCS4D01G045700;Name=TraesCS4D02G045700;primconf=HC","TraesCS4D02G045700","","nucleus; DNA binding; nucleosome; nucleosome assembly"
"chr4D","IWGSC_v1.1_201706","gene",21516626,21522305,"63","+",".","ID=TraesCS4D02G045800;previous_id=TraesCS4D01G045800;Name=TraesCS4D02G045800;primconf=HC","TraesCS4D02G045800","Coatomer subunit alpha [Source:UniProtKB/TrEMBL;Acc:A0A1D6DJG7]","intracellular protein transport; Golgi membrane; endoplasmic reticulum to Golgi vesicle-mediated transport; vesicle-mediated transport; structural molecule activity; membrane coat; COPI vesicle coat; protein binding"
"chr4D","IWGSC_v1.1_201706","gene",21686215,21692418,"62","+",".","ID=TraesCS4D02G045900;previous_id=TraesCS4D01G045900;Name=TraesCS4D02G045900;primconf=HC","TraesCS4D02G045900","","ATP binding; protein kinase activity; protein serine/threonine kinase activity; protein phosphorylation"
"chr4D","IWGSC_v1.1_201706","gene",21692430,21697046,"55","-",".","ID=TraesCS4D02G046000;previous_id=TraesCS4D01G046000;Name=TraesCS4D02G046000;primconf=HC","TraesCS4D02G046000","","ATP binding; ATP hydrolysis activity"
"chr4D","IWGSC_v1.1_201706","gene",21748800,21770915,"62","+",".","ID=TraesCS4D02G046100;previous_id=TraesCS4D01G046100;Name=TraesCS4D02G046100;primconf=HC","TraesCS4D02G046100","","kinase activity; phosphatidylinositol phosphate biosynthetic process; phosphatidylinositol-mediated signaling"
"chr4D","IWGSC_v1.1_201706","gene",21774703,21776886,"62","-",".","ID=TraesCS4D02G046200;previous_id=TraesCS4D01G046200;Name=TraesCS4D02G046200;primconf=HC","TraesCS4D02G046200","","nucleus; zinc ion binding; protein binding"
"chr4D","IWGSC_v1.1_201706","gene",21874922,21883399,"62","-",".","ID=TraesCS4D02G046300;previous_id=TraesCS4D01G046300;Name=TraesCS4D02G046300;primconf=HC","TraesCS4D02G046300","Protein CASP [Source:Projected from Arabidopsis thaliana (AT3G18480) UniProtKB/Swiss-Prot;Acc:Q9LS42]","Golgi membrane; intra-Golgi vesicle-mediated transport"
"chr4D","IWGSC_v1.1_201706","gene",21886194,21888840,"54","-",".","ID=TraesCS4D02G046400;previous_id=TraesCS4D01G046400;Name=TraesCS4D02G046400;primconf=HC","TraesCS4D02G046400","14-3-3 protein [Source:UniProtKB/TrEMBL;Acc:L0GED8]","protein domain specific binding; protein kinase C inhibitor activity; cytoplasm; signal transduction"
"chr4D","IWGSC_v1.1_201706","gene",22017424,22019645,"62","+",".","ID=TraesCS4D02G046500;previous_id=TraesCS4D01G046500;Name=TraesCS4D02G046500;primconf=HC","TraesCS4D02G046500","","regulation of DNA-templated transcription"
"chr4D","IWGSC_v1.1_201706","gene",22021995,22025797,"61","+",".","ID=TraesCS4D02G046600;previous_id=TraesCS4D01G046600;Name=TraesCS4D02G046600;primconf=HC","TraesCS4D02G046600","","metal ion binding"
"chr4D","IWGSC_v1.1_201706","gene",22028462,22032610,"61","+",".","ID=TraesCS4D02G046700;previous_id=TraesCS4D01G046700;Name=TraesCS4D02G046700;primconf=HC","TraesCS4D02G046700","","nucleus; postreplication repair; protein K63-linked ubiquitination"
"chr4D","IWGSC_v1.1_201706","gene",22034672,22038325,"51","+",".","ID=TraesCS4D02G046800;previous_id=TraesCS4D01G046800;Name=TraesCS4D02G046800;primconf=HC","TraesCS4D02G046800","","methyltransferase activity; DNA methylation; S-adenosylmethionine-dependent methyltransferase activity; protein binding"
"chr4D","IWGSC_v1.1_201706","gene",22233115,22236347,"63","-",".","ID=TraesCS4D02G046900;previous_id=TraesCS4D01G046900;Name=TraesCS4D02G046900;primconf=HC","TraesCS4D02G046900","","GO_0016021; ATP binding; protein kinase activity; protein phosphorylation; protein binding"
"chr4D","IWGSC_v1.1_201706","gene",22571833,22575365,"60","+",".","ID=TraesCS4D02G047000;previous_id=TraesCS4D01G047000;Name=TraesCS4D02G047000;primconf=HC","TraesCS4D02G047000","","ATP binding; ATP hydrolysis activity"
"chr4D","IWGSC_v1.1_201706","gene",22579618,22581986,"53","+",".","ID=TraesCS4D02G047100;previous_id=TraesCS4D01G047100;Name=TraesCS4D02G047100;primconf=HC","TraesCS4D02G047100","",""
"chr4D","IWGSC_v1.1_201706","gene",22584779,22590611,"61","+",".","ID=TraesCS4D02G047200;previous_id=TraesCS4D01G047200;Name=TraesCS4D02G047200;primconf=HC","TraesCS4D02G047200","",""
"chr4D","IWGSC_v1.1_201706","gene",22938812,22945799,"61","+",".","ID=TraesCS4D02G047300;previous_id=TraesCS4D01G047300;Name=TraesCS4D02G047300;primconf=HC","TraesCS4D02G047300","","carbohydrate metabolic process; magnesium ion binding; intramolecular transferase activity, phosphotransferases; organic substance metabolic process; phosphoglucomutase activity"
"chr4D","IWGSC_v1.1_201706","gene",22946578,22949866,"62","-",".","ID=TraesCS4D02G047400;previous_id=TraesCS4D01G047400;Name=TraesCS4D02G047400;primconf=HC","TraesCS4D02G047400","Glutamine synthetase [Source:UniProtKB/TrEMBL;Acc:Q6RUJ0]","ATP binding; catalytic activity; nitrogen compound metabolic process; glutamate-ammonia ligase activity; glutamine biosynthetic process; nucleotide binding; ligase activity; cytoplasm"
"chr4D","IWGSC_v1.1_201706","gene",23305890,23308355,"51","+",".","ID=TraesCS4D02G047507;curating_team=IWGSC_steinn;manually_curated=yes;derived_from=PPRFinder_932;Name=TraesCS4D02G047507;primconf=LC","TraesCS4D02G047507","","protein binding"
"chr4D","IWGSC_v1.1_201706","gene",23316722,23323910,"61","+",".","ID=TraesCS4D02G047500;previous_id=TraesCS4D01G047500;Name=TraesCS4D02G047500;primconf=HC","TraesCS4D02G047500","Threonine dehydratase [Source:UniProtKB/TrEMBL;Acc:A0A341UNG6]","L-threonine ammonia-lyase activity; isoleucine biosynthetic process; pyridoxal phosphate binding; amino acid metabolic process"
"chr4D","IWGSC_v1.1_201706","gene",23412776,23419191,"62","+",".","ID=TraesCS4D02G047600;previous_id=TraesCS4D01G047600;Name=TraesCS4D02G047600;primconf=HC","TraesCS4D02G047600","","GTP binding; GTPase activity; cytoplasm; hydrolase activity; nucleotide binding; membrane; microtubule binding; microtubule"
"chr4D","IWGSC_v1.1_201706","gene",23419194,23419901,"53","-",".","ID=TraesCS4D02G047700;previous_id=TraesCS4D01G047700;Name=TraesCS4D02G047700;primconf=HC","TraesCS4D02G047700","",""
"chr4D","IWGSC_v1.1_201706","gene",23420024,23426081,"62","-",".","ID=TraesCS4D02G047800;previous_id=TraesCS4D01G047800;Name=TraesCS4D02G047800;primconf=HC","TraesCS4D02G047800","NADH dehydrogenase [ubiquinone] iron-sulfur protein 1, mitochondrial [Source:Projected from Arabidopsis thaliana (AT5G37510) UniProtKB/Swiss-Prot;Acc:Q9FGI6]","oxidoreductase activity; response to oxidative stress; electron transfer activity; membrane; NADH dehydrogenase (ubiquinone) activity; chloroplast; iron-sulfur cluster binding; oxidoreductase activity, acting on NAD(P)H; mitochondrial respiratory chain complex I; ATP synthesis coupled electron transport"
"chr4D","IWGSC_v1.1_201706","gene",23481633,23482682,"41","-",".","ID=TraesCS4D02G047900;previous_id=TraesCS4D01G047900;Name=TraesCS4D02G047900;primconf=HC","TraesCS4D02G047900","","ATP binding; protein kinase activity; protein phosphorylation"
"chr4D","IWGSC_v1.1_201706","gene",23486348,23492267,"48","-",".","ID=TraesCS4D02G048000;previous_id=TraesCS4D01G048000;Name=TraesCS4D02G048000;primconf=HC","TraesCS4D02G048000","",""
"chr6A","IWGSC_v1.1_201706","gene",544473493,544480964,"40","-",".","ID=TraesCS6A02G309200;previous_id=TraesCS6A01G309200;Name=TraesCS6A02G309200;primconf=HC","TraesCS6A02G309200","","nucleus; chromatin binding"
"chr6A","IWGSC_v1.1_201706","gene",545121824,545127693,"62","+",".","ID=TraesCS6A02G309300;previous_id=TraesCS6A01G309300;Name=TraesCS6A02G309300;primconf=HC","TraesCS6A02G309300","","transmembrane transporter activity; membrane; transmembrane transport"
"chr6A","IWGSC_v1.1_201706","gene",545318438,545320765,"60","-",".","ID=TraesCS6A02G309400;previous_id=TraesCS6A01G309400;Name=TraesCS6A02G309400;primconf=HC","TraesCS6A02G309400","Xylan arabinosyl transferase [Source:UniProtKB/TrEMBL;Acc:F6IB53]","GO_0016021; glycosyltransferase activity; Golgi membrane; membrane; transferase activity; pentosyltransferase activity"
"chr6A","IWGSC_v1.1_201706","gene",545648074,545649319,"61","+",".","ID=TraesCS6A02G309500;previous_id=TraesCS6A01G309500;Name=TraesCS6A02G309500;primconf=HC","TraesCS6A02G309500","",""
"chr6A","IWGSC_v1.1_201706","gene",545807207,545829298,"59","+",".","ID=TraesCS6A02G309600;previous_id=TraesCS6A01G309600;Name=TraesCS6A02G309600;primconf=HC","TraesCS6A02G309600","nuclear pore anchor [Source:Projected from Arabidopsis thaliana (AT1G79280) TAIR;Acc:AT1G79280]","protein import into nucleus"
"chr6A","IWGSC_v1.1_201706","gene",545829507,545830507,"52","-",".","ID=TraesCS6A02G309700;previous_id=TraesCS6A01G309700;Name=TraesCS6A02G309700;primconf=HC","TraesCS6A02G309700","",""
"chr6A","IWGSC_v1.1_201706","gene",545832022,545836468,"62","-",".","ID=TraesCS6A02G309800;previous_id=TraesCS6A01G309800;Name=TraesCS6A02G309800;primconf=HC","TraesCS6A02G309800","alpha-1,2-Mannosidase [Source:UniProtKB/TrEMBL;Acc:W5G7B9]","carbohydrate metabolic process; calcium ion binding; membrane; endoplasmic reticulum; ubiquitin-dependent ERAD pathway; mannosyl-oligosaccharide 1,2-alpha-mannosidase activity; mannose trimming involved in glycoprotein ERAD pathway; endoplasmic reticulum mannose trimming"
"chr6A","IWGSC_v1.1_201706","gene",545883501,545884694,"43","-",".","ID=TraesCS6A02G309900;previous_id=TraesCS6A01G309900;Name=TraesCS6A02G309900;primconf=HC","TraesCS6A02G309900","Peroxidase [Source:UniProtKB/TrEMBL;Acc:A0A341WNV3]","peroxidase activity; heme binding; response to oxidative stress; hydrogen peroxide catabolic process"
"chr6A","IWGSC_v1.1_201706","gene",545884108,545884425,"43","+",".","ID=TraesCS6A02G310000;previous_id=TraesCS6A01G310000;Name=TraesCS6A02G310000;primconf=HC","TraesCS6A02G310000","",""
"chr6A","IWGSC_v1.1_201706","gene",546477570,546480117,"58","-",".","ID=TraesCS6A02G310100;previous_id=TraesCS6A01G310100;Name=TraesCS6A02G310100;primconf=HC","TraesCS6A02G310100","",""
"chr6A","IWGSC_v1.1_201706","gene",546547905,546551664,"62","-",".","ID=TraesCS6A02G310200;previous_id=TraesCS6A01G310200;Name=TraesCS6A02G310200;primconf=HC","TraesCS6A02G310200","",""
"chr6A","IWGSC_v1.1_201706","gene",546596060,546597615,"60","+",".","ID=TraesCS6A02G310300;previous_id=TraesCS6A01G310300;Name=TraesCS6A02G310300;primconf=HC","TraesCS6A02G310300","","zinc ion binding; metalloendopeptidase activity; metallopeptidase activity; extracellular matrix; proteolysis"
"chr6A","IWGSC_v1.1_201706","gene",546599163,546599993,"50","+",".","ID=TraesCS6A02G310400;previous_id=TraesCS6A01G310400;Name=TraesCS6A02G310400;primconf=HC","TraesCS6A02G310400","",""
"chr6A","IWGSC_v1.1_201706","gene",546600879,546601979,"61","-",".","ID=TraesCS6A02G310500;previous_id=TraesCS6A01G310500;Name=TraesCS6A02G310500;primconf=HC","TraesCS6A02G310500","",""
"chr6A","IWGSC_v1.1_201706","gene",546619474,546622515,"51","-",".","ID=TraesCS6A02G310600;previous_id=TraesCS6A01G310600;Name=TraesCS6A02G310600;primconf=HC","TraesCS6A02G310600","",""
"chr6A","IWGSC_v1.1_201706","gene",546926884,546929892,"49","+",".","ID=TraesCS6A02G310700;previous_id=TraesCS6A01G310700;Name=TraesCS6A02G310700;primconf=HC","TraesCS6A02G310700","","GO_0016021; membrane; transmembrane transport; antiporter activity; obsolete solute:proton antiporter activity; proton transmembrane transport; monoatomic cation transport"
"chr6A","IWGSC_v1.1_201706","gene",546929983,546934268,"60","-",".","ID=TraesCS6A02G310800;previous_id=TraesCS6A01G310800;Name=TraesCS6A02G310800;primconf=HC","TraesCS6A02G310800","",""
"chr6A","IWGSC_v1.1_201706","gene",546942159,546944276,"35","-",".","ID=TraesCS6A02G310900;previous_id=TraesCS6A01G310900;Name=TraesCS6A02G310900;primconf=HC","TraesCS6A02G310900","","protein binding"
"chr6A","IWGSC_v1.1_201706","gene",546990428,546992358,"62","+",".","ID=TraesCS6A02G311000;previous_id=TraesCS6A01G311000;Name=TraesCS6A02G311000;primconf=HC","TraesCS6A02G311000","","hydrolase activity, acting on ester bonds"
"chr6A","IWGSC_v1.1_201706","gene",547278450,547280025,"62","-",".","ID=TraesCS6A02G311100;previous_id=TraesCS6A01G311100;Name=TraesCS6A02G311100;primconf=HC","TraesCS6A02G311100","","hydrolase activity, acting on ester bonds"
"chr6A","IWGSC_v1.1_201706","gene",547477867,547486048,"63","+",".","ID=TraesCS6A02G311200;previous_id=TraesCS6A01G311200;Name=TraesCS6A02G311200;primconf=HC","TraesCS6A02G311200","Condensin complex subunit 2 [Source:UniProtKB/TrEMBL;Acc:A0A1D6ACA1]","cell division; condensin complex; mitotic chromosome condensation"
"chr6A","IWGSC_v1.1_201706","gene",547592398,547594853,"53","-",".","ID=TraesCS6A02G311300;previous_id=TraesCS6A01G311300;Name=TraesCS6A02G311300;primconf=HC","TraesCS6A02G311300","","hydrolase activity, acting on ester bonds"
"chr6A","IWGSC_v1.1_201706","gene",547733180,547740038,"62","+",".","ID=TraesCS6A02G311400;previous_id=TraesCS6A01G311400;Name=TraesCS6A02G311400;primconf=HC","TraesCS6A02G311400","","ATP binding; ATP hydrolysis activity"
"chr6A","IWGSC_v1.1_201706","gene",547809820,547813858,"58","+",".","ID=TraesCS6A02G311500;previous_id=TraesCS6A01G311500;Name=TraesCS6A02G311500;primconf=HC","TraesCS6A02G311500","","microtubule binding; microtubule"
"chr6A","IWGSC_v1.1_201706","gene",547815084,547817594,"54","+",".","ID=TraesCS6A02G311600;Name=TraesCS6A02G311600;curating_team=IWGSC_steinn;manually_curated=yes;derived_from=TraesCS6A01G311600,PPRFinder_1271;primconf=HC","TraesCS6A02G311600","","protein binding"
"chr6A","IWGSC_v1.1_201706","gene",547821918,547825469,"56","+",".","ID=TraesCS6A02G311700;previous_id=TraesCS6A01G311700;Name=TraesCS6A02G311700;primconf=HC","TraesCS6A02G311700","","regulation of DNA-templated transcription; transcription regulator complex; regulation of transcription by RNA polymerase II; RNA polymerase II cis-regulatory region sequence-specific DNA binding; DNA-binding transcription factor activity; nucleus; DNA binding"
"chr6A","IWGSC_v1.1_201706","gene",547826500,547830278,"62","+",".","ID=TraesCS6A02G311800;previous_id=TraesCS6A01G311800;Name=TraesCS6A02G311800;primconf=HC","TraesCS6A02G311800","Pyruvate dehydrogenase E1 component subunit alpha [Source:UniProtKB/TrEMBL;Acc:A0A341X2B1]","pyruvate dehydrogenase (acetyl-transferring) activity; intracellular membrane-bounded organelle; acetyl-CoA biosynthetic process from pyruvate; oxidoreductase activity, acting on the aldehyde or oxo group of donors, disulfide as acceptor; oxidoreductase activity; glycolytic process"
"chr6A","IWGSC_v1.1_201706","gene",548110453,548112314,"60","+",".","ID=TraesCS6A02G311900;previous_id=TraesCS6A01G311900;Name=TraesCS6A02G311900;primconf=HC","TraesCS6A02G311900","Hexosyltransferase [Source:UniProtKB/TrEMBL;Acc:A0A1D6A7X3]","glycosyltransferase activity"
