"Description","Level","ModuleColor","Count","pvalue","geneID"
"DEG-type protease","level4","antiquewhite4",12,0.000970246550081801,"TraesCS1A02G100600/TraesCS1B02G110400/TraesCS1B02G270700/TraesCS1D02G092200/TraesCS2A02G339400/TraesCS2D02G323700/TraesCS5A02G031100/TraesCS5B02G030700/TraesCS5D02G039300/TraesCS6A02G277400/TraesCS6D02G258000/TraesCS7A02G191300"
"coproporphyrinogen III oxidase activities","level4","antiquewhite4",6,0.00127681790976071,"TraesCS1A02G378600/TraesCS1D02G385500/TraesCS2A02G426900/TraesCS2D02G425000/TraesCS6B02G243500/TraesCS6D02G196100"
"membrane shuttling","level4","antiquewhite4",13,0.00128929255499528,"TraesCS1A02G112700/TraesCS1A02G254200/TraesCS1B02G264000/TraesCS1D02G114300/TraesCS1D02G253700/TraesCS3A02G324900/TraesCS3A02G453200/TraesCS3B02G110900/TraesCS3D02G095500/TraesCS4A02G079800/TraesCS6A02G353600/TraesCS7A02G208300/TraesCS7B02G115500"
"3 ligase forming carbon-nitrogen bond","level4","antiquewhite4",32,0.00143714799018253,"TraesCS1A02G152900/TraesCS1A02G173700/TraesCS1A02G246600/TraesCS1A02G382800/TraesCS1A02G422100/TraesCS1B02G257300/TraesCS1D02G149900/TraesCS1D02G245900/TraesCS1D02G390500/TraesCS1D02G419400/TraesCS2A02G187700/TraesCS2A02G500400/TraesCS2B02G303300/TraesCS2D02G200100/TraesCS2D02G301100/TraesCS3D02G076500/TraesCS3D02G231000/TraesCS4A02G276300/TraesCS4A02G354500/TraesCS4A02G413900/TraesCS4B02G047400/TraesCS4D02G311700/TraesCS5A02G232800/TraesCS5A02G247400/TraesCS5B02G231100/TraesCS5B02G517900/TraesCS5D02G235400/TraesCS6D02G054300/TraesCS7A02G521200/TraesCS7B02G341200/TraesCS7B02G438000/TraesCS7B02G441300"
"isoleucine","level4","antiquewhite4",14,0.00158920168435229,"TraesCS1A02G411900/TraesCS1B02G222500/TraesCS1D02G184500/TraesCS1D02G211700/TraesCS1D02G419800/TraesCS2D02G228600/TraesCS4A02G059800/TraesCS4D02G083900/TraesCS6A02G218300/TraesCS6B02G247900/TraesCS6D02G201500/TraesCS7A02G280700/TraesCS7B02G180500/TraesCS7D02G279300"
"mRNA methylation","level4","antiquewhite4",22,0.00165592994146159,"TraesCS1A02G105700/TraesCS1A02G251400/TraesCS1B02G057800/TraesCS1D02G045100/TraesCS1D02G109300/TraesCS1D02G150900/TraesCS2A02G127500/TraesCS2B02G149500/TraesCS2D02G129900/TraesCS2D02G579000/TraesCS3A02G143500/TraesCS3B02G301100/TraesCS3D02G199400/TraesCS4B02G274500/TraesCS4D02G273200/TraesCS5A02G431100/TraesCS5B02G433000/TraesCS6D02G236200/TraesCS7A02G234600/TraesCS7A02G276800/TraesCS7B02G187100/TraesCS7D02G276800"
"eIF3 mRNA-to-PIC binding complex","level4","antiquewhite4",19,0.00174355208240056,"TraesCS1A02G402800/TraesCS2B02G053100/TraesCS2D02G038800/TraesCS3A02G153900/TraesCS3B02G180500/TraesCS3D02G161300/TraesCS4A02G166500/TraesCS4D02G149800/TraesCS4D02G298100/TraesCS5A02G220000/TraesCS5A02G442500/TraesCS5B02G219100/TraesCS5D02G228100/TraesCS5D02G449900/TraesCS6A02G090300/TraesCS6B02G112400/TraesCS6B02G307400/TraesCS6B02G381600/TraesCS6D02G331000"
"MEDIATOR complex","level4","antiquewhite4",33,0.00184103911998574,"TraesCS1A02G137500/TraesCS1A02G216800/TraesCS1B02G127600/TraesCS1B02G187100/TraesCS1B02G212800/TraesCS1B02G229800/TraesCS1D02G133000/TraesCS1D02G168100/TraesCS1D02G218600/TraesCS1D02G259000/TraesCS2A02G283900/TraesCS2B02G120800/TraesCS2B02G508900/TraesCS3A02G035900/TraesCS4A02G315800/TraesCS5A02G179400/TraesCS5A02G282200/TraesCS5A02G331800/TraesCS5B02G039500/TraesCS5D02G045400/TraesCS5D02G184100/TraesCS6A02G173000/TraesCS6D02G162100/TraesCS7A02G283500/TraesCS7A02G308700/TraesCS7A02G478800/TraesCS7A02G540000/TraesCS7B02G080200/TraesCS7B02G177500/TraesCS7D02G176600/TraesCS7D02G281700/TraesCS7D02G305400/TraesCS7D02G466200"
"EXO9 core complex","level4","antiquewhite4",12,0.00245511213751247,"TraesCS1D02G397700/TraesCS2A02G156200/TraesCS3A02G239900/TraesCS3B02G268300/TraesCS5D02G365400/TraesCS5D02G553600/TraesCS7A02G305800/TraesCS7B02G206000/TraesCS7B02G274700/TraesCS7B02G358800/TraesCS7D02G188900/TraesCS7D02G302500"
"GARP/EARP complexes","level4","antiquewhite4",8,0.00246927729531144,"TraesCS1A02G206700/TraesCS1B02G179200/TraesCS1B02G220300/TraesCS1D02G210000/TraesCS3B02G422700/TraesCS4D02G067500/TraesCS5B02G257900/TraesCS5D02G267000"
"single-stranded DNA (ssDNA) maintenance","level4","antiquewhite4",8,0.00246927729531144,"TraesCS3A02G231400/TraesCS3A02G488800/TraesCS3B02G260600/TraesCS3D02G222000/TraesCS3D02G308600/TraesCS4D02G078700/TraesCS5A02G378100/TraesCS5D02G388100"
"xanthophylls","level4","antiquewhite4",11,0.00260839612955436,"TraesCS1A02G206900/TraesCS1B02G220700/TraesCS2A02G280500/TraesCS2A02G317000/TraesCS2D02G279300/TraesCS2D02G314900/TraesCS3B02G039800/TraesCS6A02G156300/TraesCS6B02G184500/TraesCS6B02G432200/TraesCS6D02G146300"
"CDP-ethanolamine pathway","level4","antiquewhite4",10,0.00269501125068359,"TraesCS2B02G315300/TraesCS3A02G367200/TraesCS3B02G398900/TraesCS3D02G360100/TraesCS5A02G144300/TraesCS5B02G143400/TraesCS5D02G147700/TraesCS7A02G165300/TraesCS7B02G070100/TraesCS7D02G166300"
"2 cis-trans-isomerase","level4","antiquewhite4",20,0.0038037892399561,"TraesCS1A02G007500/TraesCS1B02G011100/TraesCS1D02G000800/TraesCS2B02G260600/TraesCS3A02G005900/TraesCS3A02G151100/TraesCS3B02G008100/TraesCS3D02G004600/TraesCS3D02G159000/TraesCS6A02G068900/TraesCS6B02G093100/TraesCS6B02G208900/TraesCS6D02G066700/TraesCS7A02G066500/TraesCS7A02G175300/TraesCS7A02G286700/TraesCS7A02G419600/TraesCS7B02G199200/TraesCS7D02G176900/TraesCS7D02G283600"
"iron-regulated metal cation transporter *(FPN)","level4","antiquewhite4",6,0.00430289631751504,"TraesCS4B02G219000/TraesCS4D02G323100/TraesCS5A02G087700/TraesCS5A02G498400/TraesCS5B02G093600/TraesCS5D02G098400"
"receptor GTPase *(Toc90/120/132/159)","level4","antiquewhite4",6,0.00430289631751504,"TraesCS1A02G093900/TraesCS1B02G122000/TraesCS1D02G102500/TraesCS1D02G211300/TraesCS5A02G112900/TraesCS5D02G120200"
"serine/threonine O-linked glycosylation","level4","antiquewhite4",6,0.00430289631751504,"TraesCS2A02G275800/TraesCS2B02G293500/TraesCS2D02G274800/TraesCS6A02G107700/TraesCS6B02G136300/TraesCS6D02G095600"
"ferredoxin-NADP reductase (FNR) activity","level4","antiquewhite4",7,0.00513628466543804,"TraesCS3A02G433000/TraesCS3B02G468900/TraesCS3D02G426300/TraesCS5A02G269800/TraesCS5B02G270200/TraesCS5D02G277900/TraesCS6D02G012200"
"metal cation transporter *(MRS/MGT)","level4","antiquewhite4",9,0.00531415531286388,"TraesCS1A02G205400/TraesCS1B02G219000/TraesCS1D02G208700/TraesCS2D02G354900/TraesCS3A02G380600/TraesCS3B02G413200/TraesCS3D02G373600/TraesCS5A02G382400/TraesCS7D02G494700"
"outer ring","level4","antiquewhite4",11,0.00604823153566041,"TraesCS1A02G049300/TraesCS1D02G051300/TraesCS3A02G223900/TraesCS3A02G274700/TraesCS3B02G253300/TraesCS3B02G258300/TraesCS3B02G308300/TraesCS3D02G229700/TraesCS3D02G273800/TraesCS4D02G239000/TraesCS6A02G112600"
"3 intramolecular oxidoreductase","level4","antiquewhite4",18,0.00616803410996164,"TraesCS1A02G040600/TraesCS1A02G251000/TraesCS1A02G259000/TraesCS1B02G261600/TraesCS1D02G258900/TraesCS2A02G234900/TraesCS2D02G238600/TraesCS2D02G271700/TraesCS3A02G044800/TraesCS3A02G073300/TraesCS3B02G087400/TraesCS3D02G073000/TraesCS3D02G079800/TraesCS4A02G204000/TraesCS4D02G104900/TraesCS6A02G063200/TraesCS6B02G084400/TraesCS6D02G061600"
"CCV accessory factor activities","level4","antiquewhite4",14,0.00649669717144051,"TraesCS1B02G388800/TraesCS1D02G375800/TraesCS2A02G440100/TraesCS2B02G461300/TraesCS2D02G438700/TraesCS3A02G277800/TraesCS4A02G041000/TraesCS4A02G169200/TraesCS4D02G145200/TraesCS4D02G261900/TraesCS5A02G092500/TraesCS5D02G104700/TraesCS6A02G154100/TraesCS6D02G359900"
"CK-II protein kinase heterodimer","level4","antiquewhite4",8,0.00760768633943887,"TraesCS2B02G408900/TraesCS2D02G242000/TraesCS2D02G260500/TraesCS2D02G388200/TraesCS4A02G049900/TraesCS4D02G254600/TraesCS5A02G400900/TraesCS5B02G404900"
"DNA-tracking platform","level4","antiquewhite4",8,0.00760768633943887,"TraesCS2A02G401300/TraesCS2D02G361800/TraesCS5B02G119700/TraesCS5D02G128600/TraesCS6B02G353100/TraesCS6B02G411100/TraesCS6D02G302200/TraesCS7D02G383200"
"Golgin-mediated tethering","level4","antiquewhite4",8,0.00760768633943887,"TraesCS1A02G391600/TraesCS1D02G399800/TraesCS2A02G234700/TraesCS2D02G238300/TraesCS2D02G508600/TraesCS7A02G291900/TraesCS7B02G196700/TraesCS7D02G287000"
"RAB-GTPase activities","level4","antiquewhite4",30,0.00780725267350971,"TraesCS1A02G143100/TraesCS1A02G337800/TraesCS1A02G398400/TraesCS1B02G019100/TraesCS1B02G158500/TraesCS1B02G295600/TraesCS1B02G350200/TraesCS1B02G426300/TraesCS1D02G013200/TraesCS1D02G285200/TraesCS1D02G339700/TraesCS2B02G350600/TraesCS2D02G331300/TraesCS3A02G203100/TraesCS3B02G277200/TraesCS3D02G206600/TraesCS3D02G244500/TraesCS3D02G350000/TraesCS3D02G357500/TraesCS4A02G343500/TraesCS4D02G017300/TraesCS5A02G184100/TraesCS5A02G476400/TraesCS5A02G485100/TraesCS5B02G182200/TraesCS5B02G489300/TraesCS5D02G498600/TraesCS6D02G188500/TraesCS7A02G354400/TraesCS7B02G273300"
"5 transferase transferring alkyl or aryl group, other than methyl group","level4","antiquewhite4",45,0.00782821539112269,"TraesCS1A02G224700/TraesCS1B02G074400/TraesCS1B02G237700/TraesCS1D02G184500/TraesCS1D02G226100/TraesCS1D02G383600/TraesCS2A02G163600/TraesCS2A02G187900/TraesCS2A02G265700/TraesCS2B02G371700/TraesCS2D02G098000/TraesCS3A02G195300/TraesCS3A02G263300/TraesCS3A02G278500/TraesCS3A02G338600/TraesCS3D02G278800/TraesCS3D02G332100/TraesCS4A02G159700/TraesCS4D02G159500/TraesCS5A02G020900/TraesCS5A02G022200/TraesCS5A02G298800/TraesCS5A02G300400/TraesCS5B02G018700/TraesCS5B02G169900/TraesCS5B02G298200/TraesCS5D02G026000/TraesCS5D02G027600/TraesCS5D02G471100/TraesCS6A02G143300/TraesCS6B02G171600/TraesCS6D02G090500/TraesCS6D02G132500/TraesCS6D02G159100/TraesCS6D02G230000/TraesCS6D02G230100/TraesCS7A02G265200/TraesCS7A02G350100/TraesCS7A02G462800/TraesCS7A02G557300/TraesCS7A02G560300/TraesCS7B02G040800/TraesCS7D02G140400/TraesCS7D02G450700/TraesCS7D02G549300"
"apyrase *(APY)","level4","antiquewhite4",10,0.00870751969789151,"TraesCS1A02G288900/TraesCS1D02G287900/TraesCS4B02G363700/TraesCS4D02G357100/TraesCS5A02G547700/TraesCS6A02G105900/TraesCS6D02G094400/TraesCS7B02G004400/TraesCS7B02G178800/TraesCS7D02G280900"
"PPM/PP2C Mn/Mg-dependent phosphatase families","level4","bisque4",8,6.50030486771151e-06,"TraesCS1A02G228200/TraesCS1B02G242400/TraesCS1D02G230000/TraesCS2A02G290500/TraesCS2B02G307000/TraesCS2D02G288400/TraesCS5A02G479600/TraesCS6B02G229600"
"ferredoxin-NADP reductase (FNR) activity","level4","bisque4",3,5.84904773901738e-05,"TraesCS3A02G081300/TraesCS3B02G096500/TraesCS3D02G081300"
"xanthophylls","level4","bisque4",3,0.000403514921583513,"TraesCS2A02G396200/TraesCS2B02G414500/TraesCS2D02G393900"
"BBX transcription factor families","level4","bisque4",4,0.000507428463907443,"TraesCS2D02G386300/TraesCS5D02G323400/TraesCS6A02G216400/TraesCS7A02G263500"
"receptor activities","level4","bisque4",3,0.00142575726103779,"TraesCS1A02G126800/TraesCS1B02G145800/TraesCS1D02G126900"
"splicing factor *(SCL28/30/33)","level4","bisque4",2,0.00201240575168551,"TraesCS2A02G155100/TraesCS2D02G160400"
"paucimannosidic N-glycan formation","level4","bisque4",2,0.00231466930668296,"TraesCS4A02G065600/TraesCS4D02G242600"
"fructose kinase","level4","bisque4",2,0.00372222899950259,"TraesCS3B02G433000/TraesCS3D02G394200"
"ER-associated protein degradation (ERAD)","level4","bisque4",3,0.00400579391845989,"TraesCS3A02G357700/TraesCS3B02G390400/TraesCS7A02G206300"
"plastidial ribosome-associated proteins","level4","bisque4",2,0.00498086841328096,"TraesCS4A02G320200/TraesCS5B02G559000"
"RLCK-VII receptor-like protein kinase families","level4","bisque4",4,0.00811153906893433,"TraesCS2D02G079200/TraesCS3A02G537900/TraesCS7A02G163300/TraesCS7D02G461900"
"fluorescent chlorophyll catabolite (FCC) degradation","level4","bisque4",2,0.00856325416469941,"TraesCS1A02G177300/TraesCS1D02G175700"
"anion transporter *(NRT1/PTR)","level4","blue1",3,0.00137531225292941,"TraesCS2B02G626100/TraesCS2B02G626600/TraesCS4D02G233300"
"2 oxidoreductase acting on aldehyde or oxo group of donor","level4","blue1",2,0.0037561849345549,"TraesCS5D02G435900/TraesCS7B02G380500"
"ECHIDNA-YIP trafficking complex","level4","blue1",1,0.00732749976737612,"TraesCS1D02G272100"
"protein disulfide isomerase *(PDI-L)","level4","blue1",1,0.00997912720091387,"TraesCS6B02G005500"
"P24 GPI-anchor protein cargo receptor complex","level4","blue1",1,0.0146029732441639,"TraesCS6B02G361000"
"abscisic aldehyde oxidase","level4","blue1",1,0.016578210996027,"TraesCS5D02G435900"
"CMF transcription co-factor families","level4","blue1",1,0.0192058956343374,"TraesCS1B02G479000"
"ESCRT-III complex","level4","blue1",1,0.0296487815835909,"TraesCS4D02G358600"
"biosynthesis","level4","blue1",2,0.0309063530656866,"TraesCS7B02G295800/TraesCS7B02G380100"
"associated components","level4","blue1",1,0.0367656966813447,"TraesCS7A02G504500"
"transfer phase","level4","blue1",1,0.0380542369649766,"TraesCS4A02G371400"
"3 intramolecular oxidoreductase","level4","blue1",1,0.0431917198978373,"TraesCS6B02G005500"
"Subtilisin-type protease activities","level4","blue1",1,0.0483026179671761,"TraesCS5D02G325000"
"U2 snRNP complex","level4","blue1",1,0.053387064325874,"TraesCS3A02G503600"
"potassium cation transporter *(HAK/KUP/KT)","level4","blue1",1,0.0578143604055951,"TraesCS2D02G419000"
"class phi glutathione S-transferase","level4","blue1",1,0.058445191482028,"TraesCS6D02G016700"
"20S core particle","level4","blue1",1,0.0590756133821504,"TraesCS5A02G324400"
"sugar efflux transporter *(SWEET)","level4","blue3",3,0.000186296027598056,"TraesCS6A02G382500/TraesCS6B02G248300/TraesCS6D02G201900"
"GPI pre-assembly","level4","blue3",2,0.00190966593700011,"TraesCS1D02G311200/TraesCS3B02G517800"
"PPCK PEP carboxylase kinase","level4","blue3",1,0.0132033209533192,"TraesCS6A02G375800"
"regulatory PPC-phosphorylating kinase *(PPCK)","level4","blue3",1,0.0132033209533192,"TraesCS6A02G375800"
"AP-1 trans-Golgi network cargo adaptor complex","level4","blue3",1,0.0186540865626699,"TraesCS6A02G373200"
"dolichol-phosphate biosynthesis","level4","blue3",1,0.0186540865626699,"TraesCS5A02G547000"
"telomere integrity maintenance complex","level4","blue3",1,0.0208261118477193,"TraesCS2A02G248700"
"receptor protein *(ETR/ERS)","level4","blue3",1,0.0251560218760487,"TraesCS6A02G399400"
"11S globulin family","level4","blue3",1,0.0262355607569635,"TraesCS1A02G045800"
"CKL protein kinase","level4","blue3",1,0.0294671447223134,"TraesCS6A02G378000"
"epoxidation","level4","blue3",1,0.0358987778363913,"TraesCS7D02G224200"
"solute transporter *(NIPA)","level4","blue3",1,0.0358987778363913,"TraesCS1B02G346700"
"8 oxidoreductase acting on sulfur group of donor","level4","blue3",1,0.0380333483563945,"TraesCS6A02G383800"
"methyl-end desaturation","level4","blue3",1,0.0380333483563945,"TraesCS5B02G023800"
"zf-HD-type transcription factor","level4","blue3",1,0.0390988940957593,"TraesCS5B02G226000"
"Cleavage and Polyadenylation Specificity Factor (CPSF) complex","level4","blue3",1,0.0412265127115196,"TraesCS5D02G210400"
"CaCA family","level4","blue3",1,0.0433495090660057,"TraesCS5A02G024300"
"regulatory protein *(COB)","level4","blue3",1,0.0433495090660057,"TraesCS6A02G158000"
"subgroup PHL transcription factor","level4","blue3",1,0.0517954685464574,"TraesCS6A02G385500"
"LRR-XII protein kinase","level4","brown",121,3.06511400964426e-28,"TraesCS1A02G005200/TraesCS1A02G006200/TraesCS1A02G006300/TraesCS1A02G006800/TraesCS1A02G149700/TraesCS1A02G229500/TraesCS1A02G317800/TraesCS1B02G006500/TraesCS1B02G006800/TraesCS1B02G008500/TraesCS1B02G009000/TraesCS1B02G009500/TraesCS1B02G009900/TraesCS1B02G167700/TraesCS1B02G480300/TraesCS1D02G001500/TraesCS1D02G001700/TraesCS1D02G002900/TraesCS1D02G146900/TraesCS1D02G317400/TraesCS2A02G003700/TraesCS2A02G068200/TraesCS2A02G068900/TraesCS2A02G069000/TraesCS2A02G461800/TraesCS2A02G563900/TraesCS2A02G574800/TraesCS2B02G001600/TraesCS2B02G011800/TraesCS2B02G038400/TraesCS2B02G080100/TraesCS2B02G080200/TraesCS2B02G080300/TraesCS2B02G080400/TraesCS2B02G081300/TraesCS2B02G149600/TraesCS2B02G483400/TraesCS2B02G596700/TraesCS2B02G600900/TraesCS2B02G625200/TraesCS2D02G003500/TraesCS2D02G013100/TraesCS2D02G013300/TraesCS2D02G027500/TraesCS2D02G066300/TraesCS2D02G066400/TraesCS2D02G067400/TraesCS2D02G462000/TraesCS2D02G571100/TraesCS2D02G573700/TraesCS2D02G585500/TraesCS2D02G590600/TraesCS2D02G599800/TraesCS3A02G007200/TraesCS3A02G016800/TraesCS3A02G060100/TraesCS3A02G072300/TraesCS3B02G030000/TraesCS3B02G292600/TraesCS3D02G028000/TraesCS3D02G060400/TraesCS3D02G438600/TraesCS3D02G452300/TraesCS4A02G313900/TraesCS4A02G325700/TraesCS4A02G445500/TraesCS4A02G446600/TraesCS4A02G474800/TraesCS4A02G488000/TraesCS4A02G491600/TraesCS4B02G009500/TraesCS4B02G350900/TraesCS4D02G003300/TraesCS4D02G006300/TraesCS4D02G007400/TraesCS4D02G352700/TraesCS5A02G066200/TraesCS5A02G152800/TraesCS5A02G222300/TraesCS5A02G334700/TraesCS5A02G335000/TraesCS5A02G388800/TraesCS5B02G151500/TraesCS5B02G151600/TraesCS5B02G284400/TraesCS5B02G393400/TraesCS5B02G538600/TraesCS5B02G539900/TraesCS5B02G541000/TraesCS5D02G077200/TraesCS5D02G158000/TraesCS5D02G292500/TraesCS5D02G339600/TraesCS5D02G398800/TraesCS5D02G444700/TraesCS5D02G547600/TraesCS5D02G548100/TraesCS6A02G228900/TraesCS6A02G290500/TraesCS6A02G314300/TraesCS6B02G071000/TraesCS6B02G212700/TraesCS6B02G412500/TraesCS6D02G171100/TraesCS6D02G205900/TraesCS6D02G206000/TraesCS6D02G206100/TraesCS7A02G042200/TraesCS7A02G364500/TraesCS7A02G365400/TraesCS7A02G365500/TraesCS7A02G377900/TraesCS7B02G245100/TraesCS7B02G262000/TraesCS7B02G279600/TraesCS7B02G396600/TraesCS7D02G355600/TraesCS7D02G355800/TraesCS7D02G357100/TraesCS7D02G358400/TraesCS7D02G374700"
"WRKY-type transcription factor","level4","brown",122,1.87650824163947e-25,"TraesCS1A02G070400/TraesCS1A02G121500/TraesCS1A02G298600/TraesCS1A02G358100/TraesCS1A02G358400/TraesCS1A02G401800/TraesCS1A02G410500/TraesCS1A02G410600/TraesCS1A02G410700/TraesCS1B02G088900/TraesCS1B02G243100/TraesCS1B02G308200/TraesCS1B02G374900/TraesCS1B02G440300/TraesCS1B02G440500/TraesCS1B02G440700/TraesCS1D02G072900/TraesCS1D02G122400/TraesCS1D02G292700/TraesCS1D02G300700/TraesCS1D02G362900/TraesCS1D02G363300/TraesCS1D02G412500/TraesCS1D02G418000/TraesCS1D02G418400/TraesCS1D02G418600/TraesCS2A02G011000/TraesCS2A02G161500/TraesCS2A02G182700/TraesCS2A02G270200/TraesCS2A02G433000/TraesCS2A02G489500/TraesCS2B02G121900/TraesCS2B02G187500/TraesCS2B02G454300/TraesCS2B02G517400/TraesCS2D02G104500/TraesCS2D02G104600/TraesCS2D02G168600/TraesCS2D02G269200/TraesCS2D02G431000/TraesCS2D02G489700/TraesCS3A02G111200/TraesCS3A02G167200/TraesCS3A02G209800/TraesCS3A02G228600/TraesCS3A02G242500/TraesCS3A02G343700/TraesCS3A02G343900/TraesCS3A02G347500/TraesCS3B02G129900/TraesCS3B02G199000/TraesCS3B02G240200/TraesCS3B02G270500/TraesCS3B02G379200/TraesCS3B02G393300/TraesCS3D02G113200/TraesCS3D02G173300/TraesCS3D02G212700/TraesCS3D02G226300/TraesCS3D02G227400/TraesCS3D02G238300/TraesCS3D02G337500/TraesCS3D02G337600/TraesCS3D02G341100/TraesCS3D02G354700/TraesCS4A02G128100/TraesCS4A02G246000/TraesCS4A02G396200/TraesCS4A02G396300/TraesCS4A02G396400/TraesCS4B02G069500/TraesCS4B02G170100/TraesCS4D02G014100/TraesCS4D02G068200/TraesCS4D02G119700/TraesCS4D02G172200/TraesCS4D02G178400/TraesCS5A02G059100/TraesCS5A02G185600/TraesCS5A02G185700/TraesCS5A02G225600/TraesCS5A02G258100/TraesCS5A02G373100/TraesCS5A02G395100/TraesCS5B02G183700/TraesCS5B02G183800/TraesCS5B02G224000/TraesCS5B02G224100/TraesCS5B02G375100/TraesCS5B02G384600/TraesCS5B02G399900/TraesCS5D02G070700/TraesCS5D02G071800/TraesCS5D02G116100/TraesCS5D02G190700/TraesCS5D02G190800/TraesCS5D02G232800/TraesCS5D02G232900/TraesCS5D02G349800/TraesCS5D02G404400/TraesCS6A02G080500/TraesCS6A02G146900/TraesCS6B02G108000/TraesCS6B02G175100/TraesCS6D02G074200/TraesCS6D02G136200/TraesCS7A02G116000/TraesCS7A02G338500/TraesCS7A02G343000/TraesCS7A02G508800/TraesCS7A02G509000/TraesCS7B02G012600/TraesCS7B02G136400/TraesCS7B02G240000/TraesCS7B02G418500/TraesCS7D02G092400/TraesCS7D02G092500/TraesCS7D02G092600/TraesCS7D02G110600/TraesCS7D02G345700/TraesCS7D02G497300"
"L-lectin protein kinase","level4","brown",97,4.97431421629603e-25,"TraesCS1A02G184400/TraesCS1B02G062300/TraesCS1D02G048900/TraesCS1D02G049000/TraesCS1D02G067200/TraesCS2A02G090600/TraesCS2A02G126500/TraesCS2A02G126600/TraesCS2A02G186100/TraesCS2A02G186200/TraesCS2A02G214000/TraesCS2A02G371600/TraesCS2A02G371700/TraesCS2B02G053500/TraesCS2B02G106200/TraesCS2B02G148500/TraesCS2B02G220700/TraesCS2B02G220900/TraesCS2B02G221100/TraesCS2B02G388800/TraesCS2D02G039400/TraesCS2D02G088400/TraesCS2D02G088500/TraesCS2D02G129000/TraesCS2D02G129100/TraesCS2D02G201400/TraesCS2D02G219900/TraesCS2D02G582500/TraesCS2D02G582600/TraesCS3A02G015200/TraesCS3A02G016200/TraesCS3A02G101700/TraesCS3A02G169600/TraesCS3B02G119500/TraesCS3B02G119600/TraesCS3B02G196900/TraesCS3B02G338800/TraesCS3B02G338900/TraesCS3D02G104000/TraesCS3D02G104100/TraesCS3D02G172200/TraesCS3D02G304400/TraesCS3D02G304500/TraesCS4A02G384600/TraesCS4A02G394200/TraesCS4B02G041300/TraesCS4B02G106000/TraesCS4B02G289100/TraesCS4D02G102700/TraesCS5A02G084400/TraesCS5A02G406100/TraesCS5A02G484600/TraesCS5B02G084800/TraesCS5B02G090300/TraesCS5B02G173900/TraesCS5B02G449800/TraesCS5B02G449900/TraesCS5D02G091000/TraesCS5D02G270900/TraesCS5D02G452800/TraesCS5D02G476000/TraesCS5D02G476100/TraesCS5D02G489500/TraesCS5D02G498100/TraesCS6A02G058500/TraesCS6A02G132400/TraesCS6A02G236300/TraesCS6A02G352800/TraesCS6A02G408600/TraesCS6A02G408800/TraesCS6A02G409000/TraesCS6B02G160500/TraesCS6B02G160600/TraesCS6B02G265000/TraesCS6B02G385500/TraesCS6B02G454900/TraesCS6D02G122100/TraesCS6D02G122200/TraesCS6D02G335300/TraesCS6D02G392600/TraesCS7A02G085600/TraesCS7A02G507100/TraesCS7A02G507400/TraesCS7A02G507700/TraesCS7B02G141900/TraesCS7B02G236900/TraesCS7B02G414900/TraesCS7B02G415600/TraesCS7B02G415700/TraesCS7B02G415900/TraesCS7D02G080500/TraesCS7D02G080600/TraesCS7D02G248200/TraesCS7D02G310000/TraesCS7D02G495600/TraesCS7D02G495700/TraesCS7D02G495800"
"oligosaccharyl transferase (OST) complex","level4","brown",23,2.82853005413161e-11,"TraesCS1A02G340400/TraesCS1B02G352700/TraesCS1D02G342400/TraesCS2A02G165000/TraesCS2A02G555600/TraesCS2B02G191000/TraesCS2B02G587900/TraesCS2B02G616300/TraesCS2D02G171900/TraesCS2D02G558800/TraesCS2D02G566500/TraesCS3A02G417000/TraesCS3D02G412500/TraesCS4A02G456100/TraesCS5A02G494600/TraesCS7A02G033300/TraesCS7A02G159400/TraesCS7A02G415500/TraesCS7B02G063800/TraesCS7B02G315600/TraesCS7D02G029800/TraesCS7D02G160200/TraesCS7D02G409000"
